comment,label
Yet those so called high-profile Indian loves to listen to an kid playing guitar who while sitting in a fancy restaurant of cafe sipping thier coffee who doesn't even know how to play that and talented people like him gets ignored such a shame😠😠😠,1
❤️❤️❤️,0
Kuch bhi karlo CAA vapis nahi hoga😂😂😂,0
Ha ha ha ha,0
People should learn how to channel their energy on something more serious this year. Not talking about people's life style. You can actually do well for yourself if you spend time trading and investing online opportunities .. if you can't find one let me know i will show you how to turn your time to richness and be celebrated in your areas.. in life everybody is a winner..,0
"Well well, it's the govt asking for documents.😅",0
Hope u all had said the same when JNU students where destroying monuments and structures in clg premises while (violently) protesting!  Every story has 2 sided!,0
you'll get freedom too !,0
😂😂,0
#Modia desperately defending the government instead of questioning them.,1
BJP IT cell in action,0
Some Media channels have taken lots of money to promote hindutva and then promote against other political parties when elections are near. They have taken money upto 50crores for promoting this package. i got this news from Cobra news operation 136..part 1..n before abusing me pls watch that on youtube.....,1
When the GOI is not interested to keep law n order in the country disarray will b for everything else. Shame on you paid media. The people hv been betrayed by the govt. n media which is supposed to be working for the public is also betraying the public. Heartless👎👎,1
Not just some media. Media which is sponsored by rss and bjp were making news in favour of bjp and rss interest. That's a big shame. It is awkward that medias becoming political.,1
😮😮,0
🤣🤣🤣🤣🤣🤣🤣🤣😝😝😝😝😝😆😆😆,0
They are fucking biased,1
Indian media is mostly biased as it is Modi media not the people’s media 🙃,1
Godi media are the real culprits behind communal violence,1
All the literate and secular people should BOYCOTT GODI MEDIA,1
Every one have their own rights...you can't stop media..like you are protesting they are reporting..,1
They pretty much deserved it the damage they are doing to the Indian public is too much fake news trying to distract from real issues I feel these Channels should be banned,1
Stay put and support BJP silently show them the power of silent majority,0
Omg😨😨😨,0
Real heroes! ❤️,0
God bless Australia ❤️,0
I'm surprised how they guys managed to escape..😱😱,0
😢😢😢,0
This is like hell..,1
😢,0
"The Nobel Peace Prize for 2020 SHALL be awarded to the ""Firefighters of Australia"".",0
Real heroes🔥,0
This is so hardbreaking  to watch,0
God bless you guys!!!! 🙏,0
Ya ALLAH help them to control fire and save animals and human lives,0
🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻,0
The real heros 🙏🙏🙏...god bless them ❤️❤️,0
❤️😥🙏🙏,0
This is world emergency right now to save our planet and every nation must come forward to fight this apocalypse,0
It's like some post world apocalypse'😥,0
God bless 🙏🙏🙏,0
"💔💔💔😪 we humans are, somewhere responsible for this! Poor animals have to suffer coz of us Inhumans!",0
God...,0
👏👏 brilliant work By the fire fighters.,0
Salute all the brave people of Australia,0
Naam ka hi knhiya hai bhai tu,1
Free kashmir 🇮🇳🇮🇳 aazadi🇮🇳🇮🇳🇮🇳🔥,1
👏👏,0
modi is having 50M follower 👀 😂  dat's enough,0
The best part is bhaktholes getting all worked up and angry whenever he speaks because they're pretty allergic to logic.,1
👏👏👏👏,0
He is getting applauds from his own set of people. Institutional Imperialism. Sheeps always follow the herd.,1
🔥🔥🔥🔥,0
True nationalist 🙌,0
😂,0
👏👏👏,0
Chutia hi rahega,0
❤️,0
Ye wahi log hy jisne aise hi apna political career start kiya and now JNU has become a Hotspot for starting your political career. These 5 % of JNU students are affecting the rest of the other JNU students who are not involved in any of these.,0
Atleast now you guys realise importance of national anthem. @amitshahofficial pls bring NRC draft as soon as possible so that we can hear “Vande Mataram” from such place,0
😍😍😍😍😍😍,0
Omgg yess hes the bestt,0
❤️😍🙌,0
Awesome...🙌,0
True Bollywood Icon...unlike other star kids!!,0
Happy Birthday Legend❤️,0
That final dialogue though 😍😭😍,0
❤️❤️❤️😍,0
❤️❤️❤️❤️,0
😭😭😭😭😭,0
❤️❤️❤️❤️❤️,0
Bestest 👌,0
In childhood he struggled and rest is history ❤❤❤❤,0
Happy birthday sir💐,0
HR🔥🔥😍,0
Its only due to nepotism,1
very rightly said...Millennial India's First HEARTTHROB...and will always remain so😀🔥🔥 @hrithikroshan,0
He is and always will be a Legend!! Happy Birthday @hrithikroshan sir!!😍❤️🔥,0
happy birthday idol ❤️@hrithikroshan,0
@r_i_s_h_i_12,0
🤮🤮🤮,0
these are the consequences if you select BJP anymore,1
Shame,1
Where are the desh bhakhts now? Busy trolling Deepika? Who actually stood up in solidarity? 😂,1
Shame for vajapai_govt,1
It's shameful and exactly what's expected out of them. They are by the book tyrants.,1
👿,1
No simple commonsense to allow ambulance😠,1
Shame and we vote for such candidates and instigate mayhem later using police,1
What an order,0
Wtf is wrong with him,1
Fuckkkkk 🤮🤮🤮,1
What a shame beef janta partyyyyy 🙏,1
And bjp thinks of winning West Bengal State elections,0
BJP IT cells❓⁉️,0
Sick minded..,1
These assholes! Uneducated morons! I request evereyone in India to never vote for an uneducated person!,1
"So, no capital punishment?",0
Respect to your duty Sir,0
"His voice was good, he can leave this job if he wants .",0
"Hello, I teach English please check out my page😍😍😍",0
Not a dirty job in any way. Ony you mindset.,0
"Guys Report this news, it's shameful to showing the hanging person publically. #shameonbrutindia #shamebrutindia #nirbhaya",1
So the media has this much resources and time to go and cover these kinda topics.  Well... i have no more words to say.,0
"It is crucial that the government takes the mental health of executioners into account. The psychological toll is well documented in scientific and medical literature and it is the governments duty to make sure that these people, who are only following the directions of the government and judiciary do not face long term mental and emotional consequences. Psychological counselling might be of help, an idea already being discussed in other countries.",0
I got scared,0
What the fuck do you guys mean by #dirtyjobs. ??,0
Ashusto rehtein hai .khana nahi dhukta hai...classic bengali shit😂😂,0
👏👏,0
The death penalty should be abolished,0
😮,0
"Irony thing is, last 15 years, only 4 members sentenced to death😔 that is India for u😩 large comparisons is there with our neighbor countries,, donno what d hell is going on",1
"As it is said, ""work is worship"".. That's what he's doing.. Worshipping God & doing his work..",0
I would do it for free.,0
And what is the dirty job in it? Is he killing people for his own motive or fun? Thers nthg bad in it.secondly brut india shame on you for declaring a mans name who is going to give execution to 4 such cruel humans .! Whats the purpose of publicizing his name and putting him and his family  in danger in this video ? Such media houses are a shame literally.,1
Work is part of life  in good be happy also bad happy is part of life,0
You're not doing a ganda kaam. Your just speeding up the process of fixing a meetiimg between the culprits and the supreme justice of this world. Kudos to you sir.,0
can you remove the hashtag dirty jobs?,0
My dream job.,0
👎👎👎,0
Chronology samajh lijiye!!,0
Great mind speak great ideas. Thank u sir and we believe in Indian Constitution🙏. Jai hind,0
"As I've Said To My Friend Some Time Ago....BJP is that delusional 19-22 year old who goes to a start up incubator and registers every crap that he/she thinks is a greater start up idea, which will never have any point of success 🙌🔥",1
👍,0
No to NRC no to CAA,0
👎,0
Community is a fictitious body... Therefore when a policy is enacted it cannot keep the entire community pleased... Standard of right and wrong is fastened to the throne you hold... Citizens and legislators together need to contemplate on the action and it's consequences thereby strive towards right thing to do that will produce best state of affairs... If we have enshrined Citizen and Citizenship in the Constitution then Citizenship Act is fundamental to a democratic society ...,0
Hmmm 😮,0
🔥💯👌🙌,0
Caliphate of Egypt & Mesopotamia is my birth right - 9th centuryCaliphate of Iran from Zoroasters is my birth right - 10th century Bangla nation is my birth right - 1905 Pakistan is my birth right - 1947DIVIDE - PLAY VICTIM - REPEAT,0
So he is saying if want creat a citizenship register you have to every people and ask them are they stand with our constitution? Who will say no,0
"I'm also against the NRC the way it is. But their should be some way o fix the problem of infiltration. Look what is happening in north east, today one who belongs to that part of India are going to be minorities.",0
